id_col,target,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10
xwVgL,0,-2.687503298053821,0.09362126424250772,3.49800757143753,-1.6341158518370344,-4.303622266398975,-0.7265362139655445,-2.702247781276154,0.026605181630724672,-0.6297903972657406,0.49937966061579625,b
bzuKq,0,-3.415767412225402,2.081685349733199,-1.7313138472547513,-0.2434828217817324,1.9446333208484123,-0.030096707290532855,1.4387217132018018,2.4702321007504127,-2.1973510189913883,-1.0157664669241608,c
eSgEI,0,0.5444089177319896,1.9857437229531234,-2.7934031009054183,-0.00704090853069996,2.113417274280781,0.09947095810915063,-1.7900304658737436,0.17405289542253355,0.35829195066617703,0.9208158658799955,c
NoEKM,1,0.7733631971950777,0.8544999096857971,-1.004250399344323,0.834262757889537,0.7937355984978296,0.17448819948773614,0.2814763854159078,-0.7960203615732988,1.0710374821736115,2.577054329570032,
tOEul,0,-5.79477592588958,1.6792419588924246,1.0400167821866375,-1.568881293023388,-1.3740955488353541,-0.6042894316091492,-0.6336484682409151,3.392023804014885,-2.9964438263375497,0.2228021017188606,
AmrFG,0,0.8537249900496015,2.5222157090201556,-2.4544358147990164,0.23977017358264288,1.6703394316841316,-0.9371511578343222,-0.5795887652777929,-1.14201138253843,1.7965635333504364,-0.17249603439745628,a
qqtTl,0,-4.243262001282076,2.1989765341480805,0.20598528335532862,0.05083852660983912,-1.1518318822952256,1.128832746943447,-3.2586360473679323,2.3482973181862983,-2.3872618691388423,-1.7517559167898828,c
OCQfz,0,-2.0280771935516406,1.1437301932865842,0.9626231438826508,0.4324353876560606,-1.504702066570092,0.631942237742184,0.09446207055503764,0.28398021126128525,0.5796206814805942,1.0577686473022374,c
BoSWy,0,3.5109303431253394,0.2317166988504088,-4.151111030161109,-1.9730149999848399,3.3272330964820025,1.4948228998923268,-1.5927585913195015,1.1319716645339972,2.8825688840333386,-2.103500091725501,a
wEiDG,1,3.5234629320630586,-2.33147324869038,-1.3239252784564841,-0.7567844187476908,1.4236579380803978,0.7961798949762342,-2.300557498690205,0.6385726912940526,0.16580090406320758,0.4883647602144977,a
xtIVG,1,2.6576374303653574,-0.10576517008575803,0.19224984013594526,-0.1838305803201219,-0.10712863643752035,1.682284096123216,-1.526327450776599,-3.3530602953158826,0.10939189367370705,0.9327530959052602,a
ZgTey,0,1.1814459207481518,0.8265736998773319,-2.811862805832969,-0.6823456398792657,2.1719482956264153,0.649609440098562,-2.430263907127708,1.1314000520438279,0.3074685412318423,1.2931780855282224,
UEFUk,1,-1.9074257653381645,3.5937164793226475,-0.8749132739834179,0.5580396715190163,0.6914561057830833,1.6462309518099063,-0.22344779858573727,-2.114478532191465,-1.5050381485734246,0.6968089911603528,c
cMXsx,0,3.3866627548710095,0.1682135067375683,-4.081175875832328,0.7214359073440842,3.2645504051032916,-0.7054319960782335,-2.767921339657306,1.1964120038538915,1.8664439798034373,-0.4249268355569598,a
ZNSdL,0,-0.6811118722240489,0.4220922816554643,0.2365441645045708,0.6127147311965667,-0.6565914300933955,-1.592103669637827,-2.4192817156941273,0.26890507056086144,-1.004262618623184,0.09251130898214224,
sMzKI,1,0.1787523754423061,1.1462430634550538,-1.0328733732113695,-0.27549815167471897,0.8468286310575176,0.11463787455269113,2.5328388735123126,-0.3855068890999659,2.3834593291567963,-0.13461985477275235,b
WYrUm,1,-3.7059603727007313,4.801546978078269,-0.5521689016102502,-0.7404259806871265,0.748664452173557,-0.4226580286171217,2.5371761818782086,-2.54759492928624,-1.7889045294958361,-0.2825833831169834,
CdYpb,0,-5.093093459982529,2.273354696081314,-0.039862480763691026,-1.8999609181669426,-0.5181621318390387,-0.3006440397359652,-0.5366755288703453,3.165012120723262,-2.03196314870051,0.4376556289082504,c
NRsXy,0,-4.086342661304615,2.5192873434831666,-1.6167190183160118,0.1921642360332651,1.2178791488054386,-0.7352747193775556,-0.062162489013168676,3.1692258574315284,-1.848081642473241,-1.605454699039078,b
vtWwj,1,-3.4570744396393027,2.1426777697962147,-2.24078361958121,-0.5425099077147337,2.207901290875311,0.2580919766013363,1.8412548152476216,3.3488595390684894,-1.1717959119123174,-0.3979917748892223,
wWbuk,0,-2.2017097087043327,-0.025927397925828766,2.077127649824745,-0.628330834589551,-2.178802256980606,0.5805185455957046,-1.055493781364233,0.3690644389928359,-1.5144128836904578,-0.4395543550857605,b
RQTUf,0,-2.195310552434866,0.6010219902699931,1.6410879448178597,-1.2885917083775924,-1.942683788058417,0.19413215200564357,0.008096559413869109,0.2320267416846835,-0.18148439996556043,-0.7181987605057618,b
mIYAS,1,-3.7129133034017094,2.1520635194518563,-1.3881584012597612,-0.3281596849796921,1.8991594837834227,-0.5987398123063147,1.9634053098914173,1.9642268480806293,-2.897172849957796,-2.312187002938297,b
gsLzp,1,-3.310571232614062,3.613421063810396,-1.4864300267776094,-0.2216950367589593,1.4657017631585099,-0.5485649505571252,2.3208684606833705,0.11929376651886825,-0.917600313208798,0.30243114577612157,a
FueeA,1,2.1065878984233604,-0.6312892870070264,-0.14870209746755708,-0.1377410990575783,0.34436472552140485,-1.4622289725210473,0.6675290945381799,-1.519952368326449,1.2309748600776649,0.7347485957410083,
tcbAk,0,-0.3060501634364669,0.6836769628538861,-0.8378687786317037,-0.6367951015495571,0.4611329756306167,0.2967484809781579,-0.5481522286059577,0.6945626196166695,0.3736088249177768,0.3425189711405079,b
gPagm,1,-0.347831572822185,0.17564615162863895,-2.510370073453031,-1.4780690905925407,3.160059097698886,0.413481615879562,0.9321882410787925,2.064917535188723,-1.9762240614319966,1.1599624668414104,a
UWjnb,0,1.8303513373261162,1.55987965397704,-3.1648889720594156,-0.3982059237192233,2.4646426021457417,-0.6491461847589073,-3.4845333025328697,-0.35502527448299026,-0.14491930990886948,0.8224323117726177,c
QXrTR,1,-0.06699166671868667,1.73887057573834,-2.5263856269416256,-1.272830420453946,2.057133137416543,1.1409694942564312,-1.6894081141569548,0.6871099710914966,-0.530132588482482,0.643350179569751,
LAGdU,0,-3.3569263013164927,0.9437837431298008,0.9374012277594398,-0.4834690199775001,-1.207465739766688,-0.17975613307640745,-1.2055262301219416,1.6830932941216852,-2.1035561764890573,-0.2319240021136228,a
jsBbT,0,-1.3817629187522116,0.5006261387641457,0.8348287248692163,-0.21816918245082972,-1.0189328977725969,-1.7225377425938015,0.10954175994952253,0.17547595612612954,-0.10018916403994882,1.4282342144746913,a
DmxFt,0,-1.9161729875662263,1.352389199576361,0.12882670102560878,-0.10247922314240923,-0.912931140257996,0.4580155514898559,-2.8329570889699225,0.853029849043396,-1.0575803423276302,-2.413448170283476,c
phyRb,0,-0.6289083761412598,0.7882914840918597,-0.7474534039192426,-1.9094710179012568,0.5777331254196891,-0.036376623659504295,0.9718170736834002,0.6424247733033266,0.7122119353281144,-0.8235226168569771,a
kmscm,1,2.829456342413565,0.059943506456685336,-0.1728286877932551,-0.1560136594232553,0.1950674474909444,-0.375219230133898,0.6211932432315024,-3.1556808391753557,2.0546514017959376,1.973898578442583,c
mFwHN,0,-5.725216808908901,2.529957836508496,-0.29754968808697785,-0.5864120768279117,-0.016561892015054425,0.6029000452481538,0.2091236104055647,3.5085333693786938,-2.693812612617462,0.34192161058930365,a
bvNtE,0,1.6772628796843863,-1.3131445442762488,-2.113813362188845,-0.9115099686768718,1.6491616180658917,0.8209228791097093,0.40104041187794603,3.052877948669652,2.7945985656298347,1.738397194049411,b
xaIjR,0,-2.732016923712078,0.617334811046931,0.9139882628132177,-0.07328787900357472,-1.177929158206226,-0.059226168670772995,-1.5766943015950212,1.4501435283486084,-1.993949493395454,0.6084796813064874,b
HlqLe,1,1.0464442772913554,0.3824837092070573,-1.641758035177778,0.6998157231050156,1.4486617426752055,0.6937519207067695,0.7356913308007695,0.32077239161653637,1.5399672708652146,0.07776746897252963,c
SXMFu,1,-1.2483879340779571,2.549615847492082,-0.4885647803328085,-0.4335640327635492,0.8491828675611446,0.7722299334832914,0.45784316979380624,-2.388440134036948,-2.1083646882753753,0.12972304868337323,a
MDWbV,1,-0.6259764774130769,-0.3864756472271055,-0.7137350579354531,1.2207526032547376,1.1293724484820076,-1.0580352588581445,0.03876465560318332,1.5328918630362023,-1.7295929788653215,-0.5043199689792308,a
gvkPo,1,1.1655366471837372,0.7611278352895723,-1.3733868416761934,0.5877782278896485,1.002680516197216,1.0022710356756102,0.0717213820597048,-0.49963372273167905,1.6275478825976477,-1.825805741892989,a
PxUxF,1,2.9484898514238864,-1.9076679194783401,-1.9625497234833722,-1.2208478140625258,3.335712463344444,0.9240110572571723,-0.9541446466186958,-0.28227500358813606,-3.452160704850731,0.7828068249924234,
kvlke,1,-0.5794789873707077,1.9814373521853532,-0.8845638532008777,-1.1421147369186135,1.2496636024031762,1.2217081395199536,0.2956024610372341,-1.8756207451027775,-1.8056473478664579,1.0136670858668373,a
kFIlM,1,2.5561023722783673,-0.5991662369848072,-0.18011070557969514,-0.9257846592636215,0.0161856195059642,1.3711410473420904,1.2434851272364136,-1.5194941587515947,3.128950083163623,0.8895536310796277,a
MMgAJ,0,-1.243911319077342,0.2704925694128505,1.7512550555286988,-0.7753263821119137,-1.879189941780664,-0.4573570689642907,0.7705668902058662,-0.6599015727396673,0.49624533118316405,1.0014029102300654,b
WQyFZ,0,-4.061159702554138,0.49531274390439983,1.481333520083937,0.30722104429568986,-1.2678470841351275,1.66675312854367,2.048366912537596,2.1789726386170205,-1.34243306346425,-0.11640489946110076,a
UynPY,1,6.318611491400342,-4.315081178105094,0.3735152365992182,-0.15985786583573805,0.7058401320879346,0.7185965232500373,-4.214985721637087,-2.892072374915022,-2.3300154874888035,-0.3976508141954396,a
plvpp,0,1.1810423558788123,0.4785934337877994,-1.2185470008739476,-0.27215437763923833,1.0495962775861023,-0.8523681240420008,-1.3533984478523016,-0.638440888743371,-0.09259810040204997,2.0515743218202203,
TIytM,1,-1.5357878332512105,0.6454529628139816,0.12010088362043071,1.283782608325773,-0.7269954443757034,2.168761167921427,-1.1472734218623448,1.3942181402557159,0.06681709012340065,2.601770471320802,a
VOTvZ,1,1.2791573026599978,-1.3832514995598109,-0.3640901685124895,-1.1951085602602056,0.438152438988911,-0.16589268284638348,-1.4484764014405602,0.8286452912359527,-0.4368169126934668,0.21541140273012366,
eyPbW,0,-5.355959455832753,2.1845683352601473,0.10040715344717925,2.9170327712086563,-0.6378381316598514,0.11389757199847944,-1.9194612808727305,3.317304287842726,-3.325239853880715,-2.161361092625359,
nmgvy,1,0.9988237426541069,0.6387277757224648,-1.2355468326716723,-1.101681879928681,1.6484743202982033,0.15565419709973197,2.3286557014982883,-1.1664541683898382,0.8015375532978374,-0.7006263702385765,c
IhwoV,0,1.1381460992710035,0.8441501033027047,-2.649028011498507,0.007349575464749858,1.4584794934271188,1.279039916459254,-1.8503260864144884,1.7721784662965605,2.5765012117426194,-1.6238053114724025,a
xPwyZ,1,3.0004172282969384,-0.280687302848146,-0.33610059789537794,0.4699735403318847,0.21099981601486273,0.334157621873155,-1.8078091701651946,-2.637542497931925,0.7374547542277617,0.770833961123564,c
rLozD,1,-1.6192753125231854,0.1672302799592269,-0.3992059350109426,-0.6255156566820088,0.26664757394041483,-1.1053821813650617,-0.0898529096962104,2.2260093156941427,-0.6764417754851255,1.1017396495445941,c
HHLpK,0,-3.5334826665124512,1.6652233473296791,0.7328631038844653,-0.022965900314450522,-1.2165011919828783,-0.31575800821709465,-0.397759052332316,1.3583044496585066,-1.024239274161438,0.4620742558975168,a
OQJRW,0,-2.9373206143325477,0.6287894596227026,0.2748566471300848,0.051992032174644494,-0.6682582281640363,-3.1166528474598914,-0.3125912248707189,2.6429191158079046,-0.7675757462316408,-0.8924840191326041,a
VQDOz,0,-5.79396196359051,2.566193968471781,1.8047530072266775,1.0807204988869865,-2.6202059406782205,-0.17458772422775815,-0.28476775669025245,1.8779844505297731,-1.196723079919641,0.0314270093538459,a
kazDx,0,2.615966465418253,-0.5736442937125483,-2.814245948488474,0.5511767023571392,2.7496903283385254,0.18848638076042118,-0.5418739102279668,0.9824333165019428,1.0383868328504546,0.28587178537011604,
AerZs,1,0.24731470956025473,0.7731888758307803,-2.984595877150916,1.704110520866804,3.3164716861111443,0.48752205869567816,-0.17380827527610276,1.32881238367501,-1.6457204617946353,-1.8448803728381054,a
KquEA,0,-3.0331702699688434,2.353673385113021,0.28313786539234964,-0.7880216187756558,-0.8458778578062438,1.8329505259537546,0.5318520528030153,0.3959550794679323,0.08120708679034416,0.43711300792073243,
MMyPL,0,-3.010901485588077,1.9769148580945262,-0.9658549158527465,-0.7977807260741908,0.8333627137689674,0.4121638465035031,0.761971203471907,1.7452377819533378,-1.2375382822545729,-0.7342399476916422,b
VJkgh,1,-0.8011412110837512,0.29310296227456756,-2.3890709552958422,-1.8420311772390687,2.8860498586032115,0.20742058496143312,0.8303884522825375,2.476599919442525,-1.827964601689004,1.2004904567737311,a
UuMGu,1,1.1506001206190732,-0.6463675034074741,-2.278104039497038,-1.7593494887836287,3.418304669386503,-1.2487746306749965,-0.04636551099746111,0.5947563310779382,-3.30186591582636,-0.37305934438201005,c
klCxP,0,-1.8304837277640522,0.6080711684163398,-0.8090047244224355,0.7037228188992819,0.4707567584301263,-0.7296336453351577,-0.5932772834646103,2.484804348956679,-0.6681696923413933,-0.9780883762484497,c
KOHeq,0,-0.23617837934153574,1.4143595234921547,-1.843446133658242,0.7827039386018507,1.3667719314039284,1.843925742515286,-2.3470381736311623,0.5924812013699015,-0.9754296646152418,0.30613118900499553,a
IJxXx,0,2.552720204898318,0.658888452449818,-2.8335780496907375,-1.2300300759220195,2.039220497011157,-1.7644889696569042,-2.1333751372434007,0.06089740565090429,1.8894171381835125,1.7062193080253947,
lkGme,1,-0.05451563316541505,0.1621114830421604,-2.6614516918848925,-0.2515792770268969,2.416221849670322,-0.31609928405105125,0.32315603044279695,3.086540272316649,0.6338337722537228,1.608888093413138,a
jVVPh,0,-5.282624724489073,1.72350793985904,0.9250189107750132,1.987806564762086,-1.4871354761435902,0.4266558105924761,-2.116304569204148,3.055576551784527,-3.156387424634876,-1.8517647462704183,b
ZFprg,1,3.840582447986018,-2.0447859443729226,-1.1332009909125083,-0.7311842409140402,1.5805313431467183,0.2789781019156488,-2.8199296057201026,-0.8903770022088826,-1.2348469130396797,-2.080187972641872,c
vjQSI,1,6.206237572806999,-4.41327416994832,1.0171293284680551,-0.342621129847713,-0.7837368009925869,1.1427752666675521,-4.935697169056686,-2.216842185413614,-0.08307017959344376,0.13365550105624702,a
eSIAS,0,-0.8777466449741956,-0.33375752158327376,1.7674187717418943,-0.7670713513188714,-1.9804753112334081,-0.3795600749291589,-0.2278727990618361,-0.1347837226055597,0.3098544459457948,-0.3060454650644175,b
bDHyY,1,1.5916437853626029,-0.8596260175591369,-1.5584024747494694,0.5474377714155506,1.7508065885284503,1.2556519185204347,-1.3946327033320178,0.8143516549091536,-0.8641606964641884,0.46278738652830775,c
QyaZS,1,2.3497314525691397,-1.111065090040261,-0.5122650948002716,-1.331106098741396,0.7690435549864179,-0.7122892858062796,1.0988956418715392,-0.7178451365489729,1.5596711225781412,0.35297074972286774,a
PKMLS,0,-3.9343641377816536,1.1731760809171135,0.898240139478972,-0.7183530388306428,-1.361702206638423,-1.243515672324092,-1.6295035027086833,2.273048243651857,-2.1960735204346493,0.8733955364172833,b
RmCrI,0,-4.607643399803186,1.7937431705348075,2.4271158237180877,-0.798539514558761,-2.7239552419697692,-0.017746692418393682,1.4912666741957348,0.43852655023021003,-0.5485040406894055,-0.9134251263173027,b
